AREA,INT_SQFT,DIST_MAINROAD,N_BEDROOM,N_BATHROOM,N_ROOM,PARK_FACIL,BUILDTYPE,QS_ROOMS,QS_BATHROOM,QS_BEDROOM,QS_OVERALL,REG_FEE,COMMIS,SALES_PRICE,SALE_YEAR,SALE_MONTH,BUILD_YEAR,BUILD_AGE
1,1927.0,75.0,2.0,1.0,5.0,0,2,4.2,3.0,4.8,4.14,504749.0,144214.0,14421410.0,2009,6,1979,30
3,1526.0,116.0,2.0,1.0,4.0,0,0,4.5,2.8,3.1,3.43,540070.0,244317.0,12858800.0,2010,6,2000,10
4,1520.0,64.0,2.0,2.0,4.0,0,0,3.5,2.1,5.0,3.68,391961.0,87103.0,8710250.0,2011,3,1964,47
7,1743.0,110.0,2.0,1.0,4.0,0,2,4.9,4.7,2.9,4.21,356643.0,134946.0,9638990.0,2006,9,1979,27
1,1790.0,140.0,1.0,1.0,4.0,1,2,3.1,2.6,2.6,2.775,383115.0,107272.0,15324610.0,2007,12,1974,33
4,1396.0,67.0,2.0,2.0,4.0,0,2,4.8,3.9,3.3,3.93,314879.0,76592.0,8510250.0,2010,7,2001,9
0,982.0,75.0,1.0,1.0,3.0,1,0,4.9,3.7,4.0,4.21,512857.0,141036.0,12821435.0,2010,9,1981,29
3,2311.0,76.0,4.0,2.0,6.0,0,1,3.5,3.3,3.8,3.56,437288.0,120254.0,10932200.0,2010,4,1990,20
0,936.0,77.0,1.0,1.0,3.0,0,1,4.5,4.8,2.3,3.46,252399.0,25240.0,6309980.0,2010,8,1998,12
7,1817.0,187.0,3.0,2.0,5.0,0,1,2.8,3.9,4.1,3.69,329137.0,126591.0,8439410.0,2006,3,1953,53
0,762.0,112.0,1.0,1.0,2.0,0,1,4.4,2.1,2.2,2.84,232369.0,12909.0,6454700.0,2010,2,1990,20
3,1817.0,74.0,3.0,2.0,5.0,1,0,3.1,2.2,3.2,2.87,741852.0,362683.0,16485600.0,2009,12,1990,19
0,1250.0,9.0,2.0,2.0,4.0,0,2,3.8,2.6,4.3,3.81,306167.0,7850.0,7850435.0,2008,1,1979,29
3,2053.0,31.0,3.0,2.0,5.0,0,2,4.9,2.7,2.5,3.28,417589.0,237010.0,11286200.0,2011,4,1984,27
2,936.0,190.0,1.0,1.0,3.0,0,2,2.2,2.6,2.2,2.36,225833.0,72267.0,9033320.0,2010,7,1978,32
1,1849.0,6.0,2.0,1.0,5.0,1,2,4.6,3.1,2.2,3.265,544761.0,151323.0,15132260.0,2015,2,1993,22
7,1620.0,185.0,2.0,1.0,4.0,1,0,2.0,2.9,3.7,2.92,540836.0,300464.0,15023210.0,2004,4,1976,28
2,896.0,142.0,1.0,1.0,3.0,1,0,4.1,2.1,4.4,3.39,312012.0,120005.0,12000450.0,2013,11,1990,23
4,1143.0,118.0,1.0,1.0,3.0,0,1,2.7,4.2,4.1,3.71,138732.0,96692.0,4204000.0,2010,1,1960,50
2,1052.0,78.0,1.0,1.0,3.0,1,0,3.0,4.2,4.4,3.9,370400.0,217131.0,12772400.0,2012,8,1984,28
0,676.0,192.0,1.0,1.0,2.0,0,1,3.3,2.7,2.5,2.78,194844.0,54800.0,6088870.0,2010,11,1992,18
2,973.0,148.0,1.0,1.0,3.0,0,0,4.2,4.7,2.0,3.74,375838.0,133362.0,12123800.0,2014,5,2006,8
2,1276.0,42.0,2.0,1.0,4.0,1,2,3.6,3.9,5.0,4.14,347419.0,100864.0,11207070.0,2013,2,2008,5
4,1549.0,196.0,2.0,2.0,4.0,1,1,2.0,3.9,3.6,3.21,296993.0,76370.0,8485500.0,2011,10,1987,24
7,1769.0,31.0,2.0,1.0,4.0,1,2,3.9,2.5,2.4,2.82,356733.0,86481.0,10810090.0,2010,1,1968,42
0,1294.0,197.0,2.0,2.0,4.0,0,2,5.0,2.3,3.8,3.86,327845.0,17255.0,8627495.0,2012,2,1999,13
2,1284.0,89.0,2.0,1.0,4.0,0,1,3.5,3.3,2.1,3.0,272950.0,115797.0,8271200.0,2008,7,1976,32
4,877.0,197.0,1.0,1.0,2.0,0,0,2.0,2.6,5.0,3.38,324023.0,118545.0,7903000.0,2011,6,2003,8
2,829.0,173.0,1.0,1.0,3.0,1,0,2.2,3.7,3.3,3.13,406019.0,110732.0,12303600.0,2014,5,1990,24
5,1596.0,89.0,1.0,1.0,4.0,0,0,2.8,4.2,2.4,2.97,585785.0,151170.0,18896300.0,2012,10,2002,10
2,1222.0,104.0,2.0,1.0,4.0,1,1,3.9,4.3,4.3,4.18,335890.0,157448.0,10496550.0,2012,3,1999,13
3,2331.0,159.0,4.0,2.0,6.0,1,1,2.4,2.8,4.4,3.32,525872.0,269349.0,12826140.0,2009,11,1992,17
4,1048.0,129.0,1.0,1.0,3.0,0,2,3.9,2.6,3.8,3.47,227885.0,97665.0,6511000.0,2010,8,1998,12
4,903.0,88.0,1.0,1.0,3.0,1,0,2.3,4.9,3.4,3.52,301890.0,191197.0,10063000.0,2010,5,1978,32
4,1182.0,118.0,1.0,1.0,3.0,1,1,3.4,5.0,3.6,3.96,265125.0,189375.0,7575000.0,2011,2,2003,8
7,1591.0,2.0,2.0,1.0,4.0,0,2,2.5,3.8,2.7,3.15,229829.0,122097.0,7182160.0,2012,1,1999,13
4,829.0,53.0,1.0,1.0,2.0,1,1,4.2,4.0,2.5,3.46,159680.0,43912.0,3992000.0,2011,6,1969,42
0,1137.0,177.0,1.0,1.0,3.0,1,0,2.0,3.6,3.7,3.17,397735.0,99434.0,12429230.0,2009,6,1987,22
1,1914.0,136.0,2.0,1.0,5.0,0,1,4.3,2.0,3.2,3.285,337858.0,64973.0,12994530.0,2009,10,1990,19
7,1944.0,2.0,3.0,2.0,5.0,0,1,2.4,3.5,3.3,3.17,309294.0,132555.0,8836970.0,2006,11,1965,41
7,1677.0,62.0,2.0,1.0,4.0,1,2,4.5,2.7,3.1,3.27,310467.0,167820.0,8391010.0,2005,9,1972,33
7,1933.0,3.0,3.0,2.0,5.0,1,1,2.5,3.4,3.9,3.33,330629.0,119394.0,9184130.0,2004,10,1985,19
3,2483.0,87.0,4.0,2.0,6.0,1,1,4.1,3.0,2.9,3.29,457629.0,305086.0,13867560.0,2008,4,2000,8
1,1549.0,65.0,1.0,1.0,4.0,0,2,2.4,3.9,4.2,3.495,415318.0,71197.0,11866220.0,2012,12,2007,5
1,1689.0,36.0,1.0,1.0,4.0,1,2,2.1,4.7,2.6,2.95,463497.0,75162.0,12526950.0,2014,9,1985,29
1,1691.0,94.0,1.0,1.0,4.0,1,1,2.2,3.5,4.5,3.445,484462.0,67286.0,13457270.0,2011,8,2005,6
4,1367.0,171.0,2.0,2.0,4.0,0,2,3.6,4.7,3.3,3.81,229686.0,132976.0,6044375.0,2010,8,1991,19
4,1345.0,196.0,2.0,2.0,4.0,1,2,4.2,4.2,4.5,4.32,321818.0,80454.0,8939375.0,2010,1,1964,46
1,1539.0,119.0,1.0,1.0,4.0,1,2,2.5,2.4,3.4,2.835,487128.0,112414.0,12490460.0,2008,11,1996,12
2,1214.0,43.0,2.0,1.0,4.0,0,1,2.4,3.3,2.4,2.76,258495.0,110783.0,9231950.0,2013,9,1996,17
3,2017.0,198.0,3.0,2.0,5.0,1,0,4.9,2.6,5.0,4.25,629739.0,437319.0,17492740.0,2009,1,1982,27
5,1745.0,91.0,1.0,1.0,4.0,0,2,4.9,2.6,3.8,3.83,402832.0,180580.0,13890750.0,2010,5,2005,5
5,1822.0,121.0,2.0,1.0,5.0,0,2,2.7,3.4,5.0,3.91,378417.0,287597.0,15136680.0,2012,5,1996,16
7,1617.0,18.0,2.0,1.0,4.0,0,2,2.9,2.8,2.9,2.86,267144.0,51945.0,7420660.0,2011,11,1963,48
4,737.0,2.0,1.0,1.0,2.0,0,1,3.7,3.2,4.7,3.95,225970.0,96037.0,5649250.0,2009,11,1968,41
0,1261.0,172.0,2.0,2.0,4.0,0,0,4.5,5.0,4.1,4.4,504697.0,194114.0,12940955.0,2007,7,1990,17
2,1238.0,88.0,2.0,1.0,4.0,0,0,3.4,4.1,2.1,3.29,390581.0,163792.0,12599400.0,2008,2,1992,16
3,1477.0,145.0,2.0,1.0,4.0,0,2,3.0,5.0,4.9,4.36,421230.0,90264.0,10029280.0,2011,12,1994,17
2,993.0,63.0,1.0,1.0,3.0,0,0,4.8,4.6,3.6,4.36,321785.0,33288.0,11096050.0,2009,10,1982,27
1,1637.0,182.0,1.0,1.0,4.0,0,2,4.0,2.6,3.9,3.61,471783.0,175234.0,13479510.0,2012,12,1977,35
2,1163.0,136.0,1.0,1.0,3.0,1,1,3.8,4.9,2.1,3.73,304752.0,119724.0,10884000.0,2012,3,1996,16
4,1399.0,175.0,2.0,2.0,4.0,0,0,3.6,3.7,4.3,3.91,347792.0,86948.0,10868500.0,2010,4,1972,38
3,2218.0,92.0,3.0,2.0,5.0,0,0,2.9,2.3,4.1,3.2,880095.0,377184.0,17961120.0,2008,3,1992,16
3,1817.0,86.0,3.0,2.0,5.0,1,2,2.0,4.2,4.3,3.58,395828.0,151346.0,11642000.0,2009,12,1997,12
3,1931.0,153.0,3.0,2.0,5.0,0,0,2.2,2.1,3.5,2.69,511128.0,263309.0,15488740.0,2011,3,2004,7
0,891.0,112.0,1.0,1.0,3.0,0,1,4.1,2.7,4.5,4.02,268183.0,31551.0,7887730.0,2010,2,1988,22
1,1985.0,39.0,2.0,1.0,5.0,0,1,3.1,3.9,3.6,3.5,489782.0,73467.0,12244540.0,2012,12,1985,27
3,1721.0,5.0,2.0,1.0,4.0,0,1,2.9,3.6,2.7,3.03,416049.0,128015.0,10667920.0,2009,7,2003,6
0,1171.0,51.0,1.0,1.0,3.0,0,2,4.5,2.5,3.0,3.35,286105.0,89408.0,8940790.0,2011,12,2006,5
4,1479.0,156.0,2.0,2.0,4.0,1,1,4.2,2.9,4.4,3.89,367751.0,147101.0,8172250.0,2009,10,2000,9
4,1313.0,51.0,1.0,1.0,3.0,1,2,2.4,4.3,3.1,3.25,332606.0,152999.0,6652125.0,2010,1,2003,7
1,1890.0,39.0,2.0,1.0,5.0,1,2,2.6,2.2,4.4,3.22,534636.0,231194.0,14449620.0,2012,9,1976,36
2,1067.0,97.0,1.0,1.0,3.0,0,1,2.8,2.1,3.5,2.73,240523.0,42951.0,8590100.0,2010,10,1976,34
0,1275.0,196.0,2.0,2.0,4.0,1,1,3.1,4.8,2.9,3.34,379420.0,9486.0,9485505.0,2007,9,1980,27
3,2283.0,164.0,4.0,2.0,6.0,1,1,4.3,2.4,3.2,3.29,548047.0,274023.0,11417640.0,2010,8,1998,12
3,1630.0,148.0,2.0,1.0,4.0,0,0,4.3,2.7,2.0,2.9,508574.0,192433.0,13745240.0,2008,10,1996,12
0,1275.0,120.0,2.0,2.0,4.0,1,2,3.2,3.4,4.4,3.84,301177.0,115156.0,8858160.0,2012,1,1988,24
2,812.0,2.0,1.0,1.0,3.0,1,1,4.5,2.5,2.4,3.07,258782.0,56609.0,8086950.0,2007,11,1982,25
2,917.0,42.0,1.0,1.0,3.0,1,2,3.0,4.1,3.1,3.47,221164.0,42531.0,8506290.0,2012,1,1972,40
0,1191.0,177.0,1.0,1.0,3.0,0,0,5.0,2.9,4.6,4.38,449542.0,128441.0,12844055.0,2007,11,1970,37
2,757.0,156.0,1.0,1.0,2.0,0,1,3.6,2.5,3.4,3.1,198086.0,42018.0,6002600.0,2010,3,1978,32
5,1713.0,99.0,1.0,1.0,4.0,1,2,2.1,2.4,3.6,2.85,503868.0,88177.0,12596710.0,2010,11,1989,21
1,1542.0,23.0,1.0,1.0,4.0,0,0,2.6,2.6,2.5,2.56,598507.0,193635.0,17603160.0,2012,9,1974,38
0,682.0,59.0,1.0,1.0,2.0,0,2,2.5,3.1,4.1,3.42,304168.0,45625.0,7604205.0,2010,8,2003,7
7,1609.0,29.0,2.0,1.0,4.0,1,2,4.9,3.0,3.7,3.69,307905.0,102635.0,9330460.0,2012,2,1959,53
7,1976.0,39.0,3.0,2.0,5.0,0,1,4.6,3.7,2.2,3.48,314777.0,99403.0,8283610.0,2010,6,1992,18
2,827.0,185.0,1.0,1.0,3.0,0,1,3.2,2.7,3.2,3.0,208631.0,126669.0,7451100.0,2008,11,1998,10
2,1182.0,188.0,1.0,1.0,3.0,0,0,4.9,3.5,2.6,3.65,442726.0,55341.0,13835200.0,2007,5,1979,28
2,1078.0,109.0,1.0,1.0,3.0,0,1,3.3,2.6,2.4,2.75,285293.0,138324.0,8645250.0,2008,6,2001,7
1,1991.0,106.0,2.0,1.0,5.0,1,2,4.7,4.6,3.4,4.155,465512.0,116378.0,14547240.0,2011,8,1978,33
3,1578.0,99.0,2.0,1.0,4.0,1,2,2.7,4.4,3.8,3.65,396438.0,229517.0,10432580.0,2009,5,1988,21
2,1119.0,160.0,1.0,1.0,3.0,0,1,2.8,4.1,3.8,3.62,263017.0,150295.0,9393450.0,2010,4,1995,15
2,859.0,145.0,1.0,1.0,3.0,1,0,3.3,2.5,2.8,2.83,402493.0,134164.0,12196750.0,2011,6,1990,21
7,1682.0,166.0,2.0,1.0,4.0,0,1,4.5,3.0,2.9,3.35,320137.0,151644.0,8424650.0,2010,12,1975,35
4,1451.0,105.0,2.0,2.0,4.0,0,0,5.0,3.5,4.7,4.43,471071.0,219833.0,10468250.0,2011,10,1980,31
3,2258.0,77.0,4.0,2.0,6.0,1,2,3.9,2.9,2.1,2.88,718693.0,359347.0,14373860.0,2010,12,2005,5
0,860.0,106.0,1.0,1.0,3.0,0,0,3.4,2.1,2.7,2.79,378937.0,10526.0,10526040.0,2009,3,1973,36
4,649.0,9.0,1.0,1.0,2.0,0,0,3.8,4.6,4.3,4.24,171968.0,43992.0,3999250.0,2010,5,1963,47
7,1924.0,182.0,3.0,2.0,5.0,0,0,3.7,4.5,3.3,3.94,456516.0,156520.0,13043320.0,2007,3,1961,46
5,1868.0,160.0,2.0,1.0,5.0,0,2,3.8,2.2,4.9,3.895,415671.0,143335.0,14333470.0,2014,9,1985,29
0,1121.0,186.0,1.0,1.0,3.0,0,2,3.8,2.4,3.4,3.32,333373.0,83343.0,8334330.0,2008,3,1986,22
3,2358.0,80.0,4.0,2.0,6.0,1,2,3.5,4.3,2.7,3.42,570967.0,328306.0,14274180.0,2011,6,1990,21
7,1836.0,86.0,3.0,2.0,5.0,0,1,4.7,4.4,3.1,4.09,282024.0,70506.0,8813250.0,2010,7,1965,45
3,1398.0,57.0,2.0,1.0,4.0,1,0,3.6,4.6,4.9,4.42,526491.0,249390.0,13855020.0,2010,7,1999,11
4,1359.0,153.0,2.0,2.0,4.0,1,2,2.3,2.2,2.3,2.27,406489.0,129337.0,9238375.0,2010,5,1979,31
2,1126.0,121.0,1.0,1.0,3.0,1,1,4.2,3.7,4.0,3.94,325146.0,50804.0,10160800.0,2007,2,1987,20
2,1038.0,51.0,1.0,1.0,3.0,1,2,3.8,3.5,3.2,3.5,252914.0,151748.0,10116560.0,2009,5,1995,14
7,1907.0,141.0,3.0,2.0,5.0,0,0,3.0,4.0,5.0,4.05,474682.0,230560.0,13562340.0,2009,1,1967,42
2,950.0,157.0,1.0,1.0,3.0,0,1,3.7,3.9,2.2,3.33,254121.0,81975.0,8197450.0,2014,6,1999,15
7,1662.0,99.0,2.0,1.0,4.0,0,1,4.7,5.0,3.4,4.45,247443.0,137468.0,6873410.0,2006,4,1983,23
7,1837.0,52.0,3.0,2.0,5.0,1,2,2.0,4.6,3.3,3.56,329431.0,95641.0,10626810.0,2010,2,1982,28
2,1038.0,163.0,1.0,1.0,3.0,0,1,2.9,2.8,3.6,3.07,264960.0,113554.0,9462850.0,2009,6,1970,39
5,1572.0,170.0,1.0,1.0,4.0,0,0,4.3,2.1,3.9,3.57,492371.0,91180.0,18235960.0,2010,10,1987,23
2,1163.0,89.0,1.0,1.0,3.0,1,2,2.2,4.9,3.5,3.67,337299.0,157406.0,11243310.0,2010,12,1994,16
4,869.0,197.0,1.0,1.0,2.0,0,2,2.4,3.5,2.3,2.69,226157.0,62821.0,6282125.0,2011,11,1966,45
3,2375.0,58.0,4.0,2.0,6.0,1,0,3.5,3.3,3.9,3.6,761653.0,399868.0,19041320.0,2010,7,1994,16
2,1128.0,151.0,1.0,1.0,3.0,1,1,3.0,2.3,2.8,2.66,253798.0,50760.0,10151900.0,2009,10,1987,22
4,1657.0,76.0,2.0,2.0,4.0,1,0,2.6,5.0,4.8,4.2,446539.0,293440.0,12758250.0,2011,4,1992,19
4,1078.0,90.0,1.0,1.0,3.0,0,2,3.0,2.3,2.1,2.43,275835.0,111825.0,7455000.0,2011,8,1998,13
3,1500.0,48.0,2.0,1.0,4.0,0,0,4.7,3.0,3.0,3.51,530372.0,132593.0,13259300.0,2010,12,1995,15
0,834.0,167.0,1.0,1.0,3.0,1,2,3.4,2.2,4.9,3.91,189543.0,61143.0,6114295.0,2012,2,1979,33
1,1838.0,31.0,2.0,1.0,5.0,1,0,2.7,3.7,3.2,3.15,537230.0,298461.0,19897420.0,2007,5,1971,36
2,726.0,177.0,1.0,1.0,2.0,1,0,4.7,2.2,2.4,3.01,290706.0,41529.0,10382350.0,2007,9,1982,25
7,1531.0,180.0,2.0,1.0,4.0,1,0,5.0,4.5,3.8,4.42,449722.0,299815.0,14990730.0,2009,7,1955,54
7,1559.0,110.0,2.0,1.0,4.0,0,2,4.2,5.0,3.3,4.29,296776.0,74194.0,7419410.0,2005,5,1957,48
3,2395.0,142.0,4.0,2.0,6.0,0,2,3.3,3.4,3.4,3.37,397954.0,198977.0,13265120.0,2009,9,1998,11
0,853.0,112.0,1.0,1.0,3.0,0,2,4.8,3.3,3.6,3.9,189933.0,77000.0,5133330.0,2010,12,1988,22
7,1879.0,145.0,3.0,2.0,5.0,1,1,4.6,3.7,3.3,3.81,349447.0,76442.0,10920230.0,2006,7,1972,34
0,636.0,52.0,1.0,1.0,2.0,1,1,4.9,4.4,4.6,4.65,267443.0,46803.0,6686075.0,2007,3,2002,5
0,658.0,67.0,1.0,1.0,2.0,0,1,2.1,5.0,4.4,3.83,192804.0,24718.0,4943680.0,2007,6,1995,12
0,600.0,162.0,1.0,1.0,2.0,1,1,2.6,3.5,3.5,3.23,289904.0,24159.0,8052900.0,2007,5,1967,40
4,1686.0,72.0,2.0,2.0,4.0,1,1,4.7,3.4,4.9,4.39,264380.0,66095.0,6609500.0,2012,2,1962,50
5,1548.0,21.0,1.0,1.0,4.0,0,2,3.8,4.6,2.1,3.235,424536.0,206825.0,10885530.0,2014,4,1972,42
3,1474.0,173.0,2.0,1.0,4.0,1,0,3.0,3.7,2.4,2.97,476838.0,177111.0,13623940.0,2011,6,1984,27
2,1016.0,105.0,1.0,1.213260135135135,3.0,1,2,3.2,4.2,2.0,3.24,330086.0,106479.0,10647920.0,2012,8,1980,32
3,1825.0,152.0,3.0,2.0,5.0,1,2,3.0,3.2,4.7,3.74,568092.0,238599.0,11361840.0,2011,12,1994,17
4,1030.0,34.0,1.0,1.0,3.0,0,0,2.1,2.0,4.5,3.03,310013.0,56366.0,7045750.0,2012,3,1991,21
4,1030.0,195.0,1.0,1.0,3.0,0,2,3.1,4.0,4.9,4.09,183635.0,104934.0,4372250.0,2010,1,1986,24
3,1479.0,37.0,2.0,1.0,4.0,0,2,4.6,2.7,4.7,4.07,399851.0,213874.0,9298860.0,2011,5,1987,24
1,1635.0,118.0,1.0,1.0,4.0,0,1,4.6,4.5,2.8,3.855,339203.0,205945.0,12114410.0,2010,8,1992,18
3,1814.0,35.0,3.0,2.0,5.0,0,1,2.2,3.1,2.9,2.75,451646.0,169367.0,9409300.0,2010,12,2005,5
7,1725.0,117.0,2.0,1.0,4.0,0,1,3.7,2.4,3.5,3.06,319640.0,114742.0,8195890.0,2004,6,1962,42
0,826.0,116.0,1.0,1.0,3.0,0,2,4.4,3.3,2.7,3.33,310824.0,114514.0,8179590.0,2008,1,2002,6
2,1082.0,81.0,1.0,1.0,3.0,1,1,4.0,2.3,2.5,2.87,245159.0,81720.0,9079950.0,2011,10,1978,33
4,1468.0,82.0,2.0,2.0,4.0,1,0,4.6,2.2,3.3,3.36,483064.0,246899.0,10734750.0,2009,8,1980,29
4,1226.0,66.0,1.0,1.0,3.0,0,2,3.2,4.4,3.1,3.52,188636.0,114325.0,5716250.0,2011,7,1977,34
2,1108.0,0.0,1.0,1.0,3.0,1,2,3.7,4.3,4.0,4.03,255855.0,167290.0,9840560.0,2008,7,1980,28
1,1614.0,162.0,1.0,1.0,4.0,1,1,3.0,2.3,3.0,2.825,308022.0,68449.0,11408210.0,2008,5,1975,33
4,756.0,71.0,1.0,1.0,2.0,0,0,4.3,4.5,3.8,4.16,395565.0,104946.0,8072750.0,2011,4,1982,29
2,936.0,139.0,1.0,1.0,3.0,1,2,3.5,4.6,2.6,3.67,219887.0,121317.0,7582320.0,2013,10,1977,36
0,1112.0,90.0,1.0,1.0,3.0,1,0,3.3,3.9,3.4,3.47,502791.0,88728.0,14787965.0,2008,5,1997,11
2,1022.0,170.0,1.0,1.0,3.0,1,0,2.8,4.5,3.8,3.5032537884152384,338504.0,81241.0,13540150.0,2007,10,1990,17
1,1803.0,75.0,2.0,1.0,5.0,0,1,4.2,5.0,4.3,4.44,365605.0,224081.0,11793720.0,2013,7,1977,36
0,1001.0,61.0,1.0,1.0,3.0,0,0,3.7,2.5,4.3,3.76,399966.0,144432.0,11110165.0,2007,9,1976,31
7,1636.0,109.0,2.0,1.0,4.0,0,0,3.6,4.5,2.1,3.56,484709.0,188498.0,13464130.0,2008,10,1954,54
4,1068.0,171.0,1.0,1.0,3.0,0,2,4.2,3.3,4.2,3.93,347938.0,146134.0,6958750.0,2012,1,1985,27
3,1646.0,60.0,2.0,1.0,4.0,0,1,3.4,3.6,4.5,3.9,479170.0,115001.0,9583400.0,2009,10,1979,30
5,1762.0,188.0,1.0,1.0,4.0,1,2,3.7,2.3,3.0,3.035,413930.0,220763.0,13797670.0,2008,10,1990,18
1,1887.0,82.0,2.0,1.0,5.0,1,0,3.7,4.4,3.1,3.635,760083.0,246513.0,20542790.0,2008,4,2001,7
7,1536.0,65.0,2.0,1.0,4.0,0,1,5.0,4.7,4.3,4.66,232346.0,67455.0,7495030.0,2006,12,1957,49
2,986.0,21.0,1.0,1.0,3.0,0,1,3.2,2.6,3.1,2.93,234552.0,32352.0,8088000.0,2013,4,1977,36
2,1108.0,30.0,1.0,1.0,3.0,0,0,2.1,4.4,2.3,3.08,351079.0,163001.0,12538550.0,2011,2,1994,17
2,1002.0,39.0,1.0,1.0,3.0,1,0,3.9,2.8,3.2,3.25,409842.0,161453.0,12419450.0,2009,3,1970,39
2,906.0,6.0,1.0,1.0,3.0,0,1,3.9,4.8,4.3,4.38,229307.0,114653.0,7643550.0,2007,4,1970,37
4,1438.0,161.0,2.0,2.0,4.0,1,1,4.6,4.6,3.9,4.32,217581.0,168450.0,7018750.0,2011,3,1970,41
3,1416.0,157.0,2.0,1.0,4.0,0,1,3.4,2.1,2.7,2.73,329392.0,202703.0,8445960.0,2010,1,2002,8
3,2349.0,59.0,4.0,2.0,6.0,0,1,3.5,3.0,2.4,2.91,417508.0,104377.0,10437700.0,2010,6,1985,25
1,1850.0,10.0,2.0,1.0,5.0,1,2,3.1,4.9,3.3,3.63,485805.0,175430.0,13494580.0,2008,3,1969,39
0,909.0,32.0,1.0,1.0,3.0,1,2,3.3,4.0,3.1,3.34,265559.0,16597.0,8298710.0,2008,11,1974,34
3,1874.0,91.0,3.0,2.0,5.0,1,1,4.9,3.1,2.5,3.4,498558.0,233368.0,10607620.0,2009,3,1988,21
4,1084.0,34.0,1.0,1.0,3.0,0,1,4.2,3.4,2.7,3.36,190828.0,86181.0,6155750.0,2011,5,1994,17
0,807.0,185.0,1.0,1.0,3.0,1,2,2.2,4.6,2.3,2.73,295677.0,52178.0,8696375.0,2007,6,1982,25
2,1272.0,59.0,2.0,1.0,4.0,1,1,2.9,3.1,2.1,2.74,262853.0,56326.0,9387600.0,2014,7,1990,24
0,944.0,38.0,1.0,1.0,3.0,0,1,4.3,4.2,3.3,3.78,381280.0,68435.0,9776410.0,2008,1,1994,14
2,1289.0,106.0,2.0,1.0,4.0,0,2,3.5,3.3,4.9,3.84,264247.0,116269.0,10569880.0,2011,3,1974,37
2,1222.0,73.0,2.0,1.0,4.0,1,2,3.2,2.1,4.6,3.18,374112.0,140292.0,11690990.0,2009,6,1994,15
7,1781.0,173.0,2.0,1.0,4.0,1,1,4.8,2.6,4.2,3.63,335224.0,152375.0,10158300.0,2012,1,1962,50
5,1944.0,161.0,2.0,1.0,5.0,0,2,4.3,2.7,2.9,3.27,456985.0,235863.0,14741440.0,2013,6,2002,11
1,1822.0,195.0,2.0,1.0,5.0,0,2,4.7,3.3,2.2,3.35,363434.0,94224.0,13460520.0,2014,7,1976,38
3,1550.0,157.0,2.0,1.0,4.0,1,0,4.0,4.7,2.2,3.49,594568.0,262716.0,13827160.0,2010,2,2002,8
2,1091.0,65.0,1.0,1.0,3.0,0,0,4.8,3.3,4.9,4.23,298203.0,103224.0,11469350.0,2008,9,1987,21
5,1515.0,135.0,1.0,1.0,4.0,1,1,3.5,3.5,3.8,3.635,373674.0,170823.0,10676410.0,2014,10,1986,28
0,893.0,162.0,1.0,1.0,3.0,1,2,2.4,3.0,3.2,2.92,315398.0,74700.0,8299955.0,2009,11,1992,17
2,930.0,28.0,1.0,1.0,3.0,0,2,2.7,2.4,2.4,2.49,170765.0,88798.0,6830600.0,2009,10,1975,34
2,715.0,178.0,1.0,1.0,2.0,1,1,2.5,2.5,2.1,2.38,201840.0,41760.0,6960000.0,2008,7,1992,16
2,1211.0,128.0,2.0,1.0,4.0,1,2,4.1,3.8,2.1,3.38,266663.0,63999.0,10666520.0,2009,3,1974,35
0,1158.0,154.0,1.0,1.0,3.0,0,2,4.1,4.2,3.6,3.87,312410.0,124964.0,8925995.0,2008,4,1995,13
1,1836.0,111.0,2.0,1.0,5.0,0,1,4.5,4.9,3.0,4.0,380562.0,107033.0,11892560.0,2011,1,1993,18
2,807.0,188.0,1.0,1.0,3.0,0,2,4.2,3.5,4.9,4.13,221376.0,55344.0,7906290.0,2014,10,1980,34
0,1129.0,28.0,1.0,1.0,3.0,0,2,3.1,3.5,2.8,3.03,263168.0,13158.0,6579195.0,2011,6,1998,13
2,1000.0,121.0,1.0,1.0,3.0,1,0,2.5,4.1,4.7,3.8,374456.0,58509.0,11701750.0,2010,10,1973,37
2,844.0,116.0,1.0,1.0,3.0,1,2,3.2,4.1,3.0,3.5,322312.0,156272.0,9767030.0,2011,1,1990,21
5,1601.0,75.0,1.0,1.0,4.0,1,2,4.1,2.7,4.2,3.795,391280.0,122275.0,12227500.0,2014,11,2003,11
4,835.0,115.0,1.0,1.0,2.0,1,2,3.5,4.4,3.7,3.85,211559.0,160272.0,6410875.0,2009,9,1966,43
7,1809.0,90.0,3.0,2.0,5.0,0,2,4.9,4.0,4.2,4.29,354441.0,232602.0,11076280.0,2006,11,1962,44
2,1074.0,6.0,1.0,1.0,3.0,1,1,3.0,3.7,3.9,3.55,278772.0,102216.0,9292400.0,2011,5,1999,12
7,1782.0,88.0,2.0,1.0,4.0,0,2,4.2,2.1,2.7,2.81,378754.0,100258.0,11139830.0,2006,4,1987,19
7,1706.0,105.0,2.0,1.0,4.0,1,0,3.2,3.2,2.9,3.11,543661.0,175890.0,15990020.0,2008,9,1962,46
4,572.0,86.0,1.0,1.0,2.0,1,0,3.9,4.7,3.6,4.02,348956.0,151720.0,7586000.0,2010,8,1962,48
2,831.0,54.0,1.0,1.0,3.0,1,0,2.3,4.5,3.7,3.6,359835.0,98137.0,10904100.0,2014,6,2008,6
3,2112.0,99.0,3.0,2.0,5.0,0,0,4.8,4.3,4.6,4.57,717078.0,157407.0,17489700.0,2011,12,1986,25
