PRT_ID,AREA,SALE_COND,PARK_FACIL,BUILDTYPE,UTILITY_AVAIL,STREET,MZZONE
P03055,,,,,,,
P04783,,,,,,,
P03785,,,,,,,
P02876,,,,,,,
P05765,,,,,,,
P03105,,,,,,,
P07867,,,,,,,
P01742,,,,,,,
P01114,,,,,,,
P08076,,,,,,,
P05718,,,,,,,
P00870,,,,,,,
P06534,,,,,,,
P03889,,,,,,,
P01444,,,,,,,
P06288,,,,,,,
P04273,,,,,,,
P10014,,,,,,,
P04027,,,,,,,
P06400,,,,,,,
P08718,,,,,,,
P03854,,,,,,,
P00393,,,,,,,
P01388,,,,,,,
P05201,,,,,,,
P02896,,,,,,,
P03229,,,,,,,
P04366,,,,,,,
P03237,,,,,,,
P02185,,,,,,,
P07814,,,,,,,
P06438,,,,,,,
P01867,,,,,,,
P06843,,,,,,,
P09199,,,,,,,
P05402,,,,,,,
P08732,,,,,,,
P05264,,,,,,,
P03274,,,,,,,
P01815,,,,,,,
P09948,,,,,,,
P07356,,,,,,,
P04005,,,,,,,
P09624,,,,,,,
P05035,,,,,,,
P05119,,,,,,,
P00925,,,,,,,
P05852,,,,,,,
P00683,,,,,,,
P00288,,,,,,,
P08122,,,,,,,
P02132,,,,,,,
P01756,,,,,,,
P03922,,,,,,,
P03454,,,,,,,
P02090,,,,,,,
P03551,,,,,,,
P00661,,,,,,,
P06259,,,,,,,
P01676,,,,,,,
P04460,,,,,,,
P01838,,,,,,,
P08997,,,,,,,
P09584,,,,,,,
P08992,,,,,,,
P09009,,,,,,,
P09109,,,,,,,
P08159,,,,,,,
P07581,,,,,,,
P02815,,,,,,,
P00160,,,,,,,
P09919,,,,,,,
P07614,,,,,,,
P03000,,,,,,,
P04081,,,,,,,
P05124,,,,,,,
P03145,,,,,,,
P02616,,,,,,,
P02582,,,,,,,
P08382,,,,,,,
P01208,,,,,,,
P05410,,,,,,,
P05711,,,,,,,
P05571,,,,,,,
P00182,,,,,,,
P00430,,,,,,,
P00345,,,,,,,
P08913,,,,,,,
P03250,,,,,,,
P08499,,,,,,,
P06103,,,,,,,
P02426,,,,,,,
P03004,,,,,,,
P02851,,,,,,,
P06466,,,,,,,
P01347,,,,,,,
P01127,,,,,,,
P08151,,,,,,,
P08665,,,,,,,
P00898,,,,,,,
P00873,,,,,,,
P06585,,,,,,,
P09977,,,,,,,
P09558,,,,,,,
P05338,,,,,,,
P04676,,,,,,,
P09629,,,,,,,
P00248,,,,,,,
P07587,,,,,,,
P06925,,,,,,,
P04736,,,,,,,
P01168,,,,,,,
P01036,,,,,,,
P05742,,,,,,,
P04814,,,,,,,
P09345,,,,,,,
P04658,,,,,,,
P09168,,,,,,,
P08114,,,,,,,
P06545,,,,,,,
P02823,,,,,,,
P01447,,,,,,,
P09739,,,,,,,
P01843,,,,,,,
P06399,,,,,,,
P07641,,,,,,,
P00639,,,,,,,
P00623,,,,,,,
P03098,,,,,,,
P06907,,,,,,,
P03409,,,,,,,
P03882,,,,,,,
P09271,,,,,,,
P02726,,,,,,,
P08473,,,,,,,
P05439,,,,,,,
P07703,,,,,,,
P09401,,,,,,,
P04975,,,,,,,
P03966,,,,,,,
P01976,,,,,,,
P09578,,,,,,,
P09409,,,,,,,
P07313,,,,,,,
P07940,,,,,,,
P07526,,,,,,,
P09039,,,,,,,
P00470,,,,,,,
P09117,,,,,,,
P06554,,,,,,,
P07809,,,,,,,
P08798,,,,,,,
P02587,,,,,,,
P05104,,,,,,,
P02800,,,,,,,
P04444,,,,,,,
P04283,,,,,,,
P08433,,,,,,,
P09651,,,,,,,
P06302,,,,,,,
P00051,,,,,,,
P05634,,,,,,,
P04490,,,,,,,
P08395,,,,,,,
P03789,,,,,,,
P03110,,,,,,,
P04226,,,,,,,
P00675,,,,,,,
P05435,,,,,,,
P03988,,,,,,,
P08884,,,,,,,
P00939,,,,,,,
P09887,,,,,,,
P05008,,,,,,,
P06938,,,,,,,
P08768,,,,,,,
P02101,,,,,,,
P07685,,,,,,,
P04643,,,,,,,
P00851,,,,,,,
P02233,,,,,,,
P03659,,,,,,,
P07388,,,,,,,
P06950,,,,,,,
P01356,,,,,,,
P03005,,,,,,,
P07644,,,,,,,
P04344,,,,,,,
P01068,,,,,,,
P08282,,,,,,,
P02991,,,,,,,
P09178,,,,,,,
P03815,,,,,,,
P03393,,,,,,,
P07295,,,,,,,
P06730,,,,,,,
P05106,,,,,,,
P04433,,,,,,,
P00640,,,,,,,
P03049,,,,,,,
P07616,,,,,,,
P09093,,,,,,,
P01708,,,,,,,
P06961,,,,,,,
P04001,,,,,,,
P01084,,,,,,,
P07870,,,,,,,
P09259,,,,,,,
P07908,,,,,,,
P02497,,,,,,,
P03774,,,,,,,
P07456,,,,,,,
P07360,,,,,,,
P03867,,,,,,,
P08830,,,,,,,
P02438,,,,,,,
P07651,,,,,,,
P01057,,,,,,,
P08681,,,,,,,
P09218,,,,,,,
P06824,,,,,,,
P07986,,,,,,,
P00909,,,,,,,
P03222,,,,,,,
P02034,,,,,,,
P02891,,,,,,,
P08463,,,,,,,
P06270,,,,,,,
P04341,,,,,,,
P01895,,,,,,,
P09165,,,,,,,
P02381,,,,,,,
P08523,,,,,,,
P09214,,,,,,,
P06547,,,,,,,
P02714,,,,,,,
P02457,,,,,,,
P09925,,,,,,,
P04953,,,,,,,
P06544,,,,,,,
P08901,,,,,,,
P01887,,,,,,,
P01771,,,,,,,
P05168,,,,,,,
P04660,,,,,,,
P01672,,,,,,,
P00224,,,,,,,
P03754,,,,,,,
P02369,,,,,,,
P00570,,,,,,,
P03137,,,,,,,
P02994,,,,,,,
P04139,,,,,,,
P09296,,,,,,,
P01801,,,,,,,
P02548,,,,,,,
P08101,,,,,,,
P05857,,,,,,,
P03599,,,,,,,
P09935,,,,,,,
P05967,,,,,,,
P00850,,,,,,,
P03679,,,,,,,
P03319,,,,,,,
P03924,,,,,,,
P06576,,,,,,,
P06635,,,,,,,
P05387,,,,,,,
P04672,,,,,,,
P03054,,,,,,,
P04443,,,,,,,
P09502,,,,,,,
P07197,,,,,,,
P07077,,,,,,,
P06221,,,,,,,
P03718,,,,,,,
P01320,,,,,,,
P06212,,,,,,,
P09202,,,,,,,
P04637,,,,,,,
P07764,,,,,,,
P02441,,,,,,,
P06673,,,,,,,
P01066,,,,,,,
P08274,,,,,,,
P05968,,,,,,,
P02170,,,,,,,
P01928,,,,,,,
P08048,,,,,,,
P08368,,,,,,,
P00262,,,,,,,
P04108,,,,,,,
P01294,,,,,,,
P08814,,,,,,,
P05227,,,,,,,
P05011,,,,,,,
P06744,,,,,,,
P06535,,,,,,,
P04105,,,,,,,
P08400,,,,,,,
P09324,,,,,,,
P06429,,,,,,,
P03582,,,,,,,
P05210,,,,,,,
P01428,,,,,,,
P03431,,,,,,,
P07342,,,,,,,
P07377,,,,,,,
P06555,,,,,,,
P03297,,,,,,,
P05282,,,,,,,
P07263,,,,,,,
P02682,,,,,,,
P04242,,,,,,,
P02936,,,,,,,
P05183,,,,,,,
P06148,,,,,,,
P05270,,,,,,,
P06683,,,,,,,
P07079,,,,,,,
P04144,,,,,,,
P01387,,,,,,,
P07485,,,,,,,
P09391,,,,,,,
P02880,,,,,,,
P07122,,,,,,,
P06966,,,,,,,
P08119,,,,,,,
P05812,,,,,,,
P03688,,,,,,,
P06592,,,,,,,
P05319,,,,,,,
P05600,,,,,,,
P00579,,,,,,,
P04203,,,,,,,
P08329,,,,,,,
P02371,,,,,,,
P01806,,,,,,,
P02475,,,,,,,
P05550,,,,,,,
P08353,,,,,,,
P00979,,,,,,,
P01981,,,,,,,
P02523,,,,,,,
P06297,,,,,,,
P06085,,,,,,,
P09805,,,,,,,
P00390,,,,,,,
P01110,,,,,,,
P05907,,,,,,,
P06053,,,,,,,
P00231,,,,,,,
P08790,,,,,,,
P05194,,,,,,,
P02555,,,,,,,
P01485,,,,,,,
P03383,,,,,,,
P07012,,,,,,,
P09579,,,,,,,
P05034,,,,,,,
P07883,,,,,,,
P03125,,,,,,,
P01412,,,,,,,
P06696,,,,,,,
P06610,,,,,,,
P06116,,,,,,,
P04702,,,,,,,
P04434,,,,,,,
P00790,,,,,,,
P01681,,,,,,,
P06609,,,,,,,
P03874,,,,,,,
P09270,,,,,,,
P02471,,,,,,,
P04799,,,,,,,
P02867,,,,,,,
P04766,,,,,,,
P09490,,,,,,,
P01200,,,,,,,
P09330,,,,,,,
P04599,,,,,,,
P06026,,,,,,,
P02448,,,,,,,
P05971,,,,,,,
P01104,,,,,,,
P08294,,,,,,,
P03172,,,,,,,
P07370,,,,,,,
P01555,,,,,,,
P08535,,,,,,,
P06220,,,,,,,
P09612,,,,,,,
P03340,,,,,,,
P02488,,,,,,,
P04232,,,,,,,
P06972,,,,,,,
P00589,,,,,,,
P08298,,,,,,,
P05570,,,,,,,
P09713,,,,,,,
P02171,,,,,,,
P01219,,,,,,,
P01422,,,,,,,
P06788,,,,,,,
P05956,,,,,,,
P08024,,,,,,,
P03631,,,,,,,
P01944,,,,,,,
P06720,,,,,,,
P07109,,,,,,,
P08885,,,,,,,
P02595,,,,,,,
P09438,,,,,,,
P03047,,,,,,,
P08919,,,,,,,
P03406,,,,,,,
P03712,,,,,,,
P01568,,,,,,,
P06587,,,,,,,
P04917,,,,,,,
P09640,,,,,,,
P09519,,,,,,,
P04326,,,,,,,
P09416,,,,,,,
P02577,,,,,,,
P05150,,,,,,,
P08492,,,,,,,
P07040,,,,,,,
P09826,,,,,,,
P07294,,,,,,,
P09986,,,,,,,
P06858,,,,,,,
P02112,,,,,,,
P07309,,,,,,,
P06200,,,,,,,
P06380,,,,,,,
P06410,,,,,,,
P02738,,,,,,,
P08757,,,,,,,
P01936,,,,,,,
P01684,,,,,,,
P08693,,,,,,,
P07094,,,,,,,
P06076,,,,,,,
P03655,,,,,,,
P09448,,,,,,,
P08688,,,,,,,
P05980,,,,,,,
P04304,,,,,,,
P04191,,,,,,,
P04115,,,,,,,
P03902,,,,,,,
P08133,,,,,,,
P05776,,,,,,,
P03224,,,,,,,
P06052,,,,,,,
P07818,,,,,,,
P05383,,,,,,,
P01215,,,,,,,
P00738,,,,,,,
P05359,,,,,,,
P03420,,,,,,,
P08460,,,,,,,
P09036,,,,,,,
P02865,,,,,,,
P05969,,,,,,,
P04187,,,,,,,
P08358,,,,,,,
P06736,,,,,,,
P04630,,,,,,,
P05704,,,,,,,
P07176,,,,,,,
P04048,,,,,,,
P05222,,,,,,,
P00085,,,,,,,
P04034,,,,,,,
P02111,,,,,,,
P04538,,,,,,,
P05934,,,,,,,
P06939,,,,,,,
P01574,,,,,,,
P06716,,,,,,,
P04208,,,,,,,
P02791,,,,,,,
P06898,,,,,,,
P05217,,,,,,,
P08692,,,,,,,
P02671,,,,,,,
P03761,,,,,,,
P08869,,,,,,,
P08351,,,,,,,
P08601,,,,,,,
P08109,,,,,,,
P08691,,,,,,,
P07914,,,,,,,
P02158,,,,,,,
P02372,,,,,,,
P06146,,,,,,,
P07395,,,,,,,
P06312,,,,,,,
P03256,,,,,,,
P08300,,,,,,,
P07696,,,,,,,
P03109,,,,,,,
P03056,,,,,,,
P07807,,,,,,,
P01780,,,,,,,
P01798,,,,,,,
P02729,,,,,,,
P02335,,,,,,,
P01956,,,,,,,
P05356,,,,,,,
P07724,,,,,,,
P07663,,,,,,,
P02860,,,,,,,
P05449,,,,,,,
P02768,,,,,,,
P09773,,,,,,,
P00952,,,,,,,
P01816,,,,,,,
P05684,,,,,,,
P00600,,,,,,,
P02376,,,,,,,
P05500,,,,,,,
P08925,,,,,,,
P00386,,,,,,,
P08278,,,,,,,
P09785,,,,,,,
P03107,,,,,,,
P08380,,,,,,,
P05446,,,,,,,
P03880,,,,,,,
P06928,,,,,,,
P08421,,,,,,,
P08739,,,,,,,
P05682,,,,,,,
P03330,,,,,,,
P04234,,,,,,,
P03749,,,,,,,
P09815,,,,,,,
P04500,,,,,,,
P06807,,,,,,,
P04919,,,,,,,
P09229,,,,,,,
P07660,,,,,,,
P04815,,,,,,,
P09417,,,,,,,
P01399,,,,,,,
P03674,,,,,,,
P09628,,,,,,,
P00350,,,,,,,
P02455,,,,,,,
P00239,,,,,,,
P07969,,,,,,,
P08065,,,,,,,
P07387,,,,,,,
P02588,,,,,,,
P05644,,,,,,,
P01129,,,,,,,
P04561,,,,,,,
P03963,,,,,,,
P06809,,,,,,,
P06586,,,,,,,
P02327,,,,,,,
P04189,,,,,,,
P05822,,,,,,,
P01420,,,,,,,
P01608,,,,,,,
P04609,,,,,,,
P04067,,,,,,,
P02868,,,,,,,
P05851,,,,,,,
P06782,,,,,,,
P04900,,,,,,,
P08674,,,,,,,
P06874,,,,,,,
P03569,,,,,,,
P07708,,,,,,,
P03148,,,,,,,
P02064,,,,,,,
P01633,,,,,,,
P07606,,,,,,,
P08956,,,,,,,
P09226,,,,,,,
P01256,,,,,,,
P09205,,,,,,,
P00854,,,,,,,
P09363,,,,,,,
P06419,,,,,,,
P02890,,,,,,,
P08786,,,,,,,
P03583,,,,,,,
P07088,,,,,,,
P09456,,,,,,,
P06201,,,,,,,
P03853,,,,,,,
P02834,,,,,,,
P01427,,,,,,,
P01650,,,,,,,
P08713,,,,,,,
P06002,,,,,,,
P02127,,,,,,,
P02848,,,,,,,
P02279,,,,,,,
P05509,,,,,,,
P02856,,,,,,,
P02541,,,,,,,
P03586,,,,,,,
P06203,,,,,,,
P02336,,,,,,,
P03758,,,,,,,
P01686,,,,,,,
P03816,,,,,,,
P08468,,,,,,,
P09352,,,,,,,
P01978,,,,,,,
P05672,,,,,,,
P07535,,,,,,,
P02918,,,,,,,
P00957,,,,,,,
P06981,,,,,,,
P07159,,,,,,,
P07323,,,,,,,
P09723,,,,,,,
P05962,,,,,,,
P07016,,,,,,,
P00420,,,,,,,
P02902,,,,,,,
P08234,,,,,,,
P05039,,,,,,,
P08308,,,,,,,
P06951,,,,,,,
P09400,,,,,,,
P08333,,,,,,,
P02694,,,,,,,
P02605,,,,,,,
P08765,,,,,,,
P04505,,,,,,,
P01970,,,,,,,
P02806,,,,,,,
P00137,,,,,,,
P04862,,,,,,,
P01773,,,,,,,
P08994,,,,,,,
P08077,,,,,,,
P05979,,,,,,,
P04744,,,,,,,
P02888,,,,,,,
P04600,,,,,,,
P07046,,,,,,,
P08815,,,,,,,
P07091,,,,,,,
P03252,,,,,,,
P05260,,,,,,,
P00311,,,,,,,
P08673,,,,,,,
P03734,,,,,,,
P00599,,,,,,,
P09611,,,,,,,
P04981,,,,,,,
P02440,,,,,,,
P07367,,,,,,,
P08338,,,,,,,
P01308,,,,,,,
P00422,,,,,,,
P08955,,,,,,,
P04056,,,,,,,
P01038,,,,,,,
P05351,,,,,,,
P00041,,,,,,,
P02814,,,,,,,
P09048,,,,,,,
P09110,,,,,,,
P05841,,,,,,,
P00270,,,,,,,
P00938,,,,,,,
P09050,,,,,,,
P06642,,,,,,,
P02761,,,,,,,
P04771,,,,,,,
P02350,,,,,,,
P02850,,,,,,,
P01188,,,,,,,
P04338,,,,,,,
P06790,,,,,,,
P00257,,,,,,,
P04755,,,,,,,
P05913,,,,,,,
P08839,,,,,,,
P09608,,,,,,,
P03793,,,,,,,
P00767,,,,,,,
P03401,,,,,,,
P03994,,,,,,,
P01237,,,,,,,
P07073,,,,,,,
P04474,,,,,,,
P05514,,,,,,,
P04400,,,,,,,
P02552,,,,,,,
P05289,,,,,,,
P05277,,,,,,,
P02760,,,,,,,
P03556,,,,,,,
P05768,,,,,,,
P00666,,,,,,,
P04342,,,,,,,
P01585,,,,,,,
P01392,,,,,,,
P09094,,,,,,,
P04026,,,,,,,
P03333,,,,,,,
P09969,,,,,,,
P02940,,,,,,,
P01807,,,,,,,
P03581,,,,,,,
P07047,,,,,,,
P01865,,,,,,,
P08810,,,,,,,
P04647,,,,,,,
P06515,,,,,,,
P01967,,,,,,,
P06516,,,,,,,
P05414,,,,,,,
P08811,,,,,,,
P00071,,,,,,,
P06827,,,,,,,
P00988,,,,,,,
P01554,,,,,,,
P03175,,,,,,,
P04279,,,,,,,
P06841,,,,,,,
P04541,,,,,,,
P03585,,,,,,,
P04764,,,,,,,
P03462,,,,,,,
P08813,,,,,,,
P00152,,,,,,,
P00203,,,,,,,
P06118,,,,,,,
P03160,,,,,,,
P05128,,,,,,,
P03140,,,,,,,
P08985,,,,,,,
P03366,,,,,,,
P03422,,,,,,,
P08702,,,,,,,
P09523,,,,,,,
P00878,,,,,,,
P08107,,,,,,,
P01055,,,,,,,
P02443,,,,,,,
P08712,,,,,,,
P01775,,,,,,,
P06948,,,,,,,
P00724,,,,,,,
P03705,,,,,,,
P04852,,,,,,,
P02624,,,,,,,
P08785,,,,,,,
P08950,,,,,,,
P06888,,,,,,,
P01679,,,,,,,
P04523,,,,,,,
P01530,,,,,,,
P01721,,,,,,,
P05379,,,,,,,
P09967,,,,,,,
P09055,,,,,,,
P07913,,,,,,,
P00614,,,,,,,
P06450,,,,,,,
P01078,,,,,,,
P01644,,,,,,,
P00849,,,,,,,
P08624,,,,,,,
P02986,,,,,,,
P07642,,,,,,,
P03681,,,,,,,
P06991,,,,,,,
P06011,,,,,,,
P07748,,,,,,,
P07303,,,,,,,
P09677,,,,,,,
P04071,,,,,,,
P03093,,,,,,,
P06674,,,,,,,
P03328,,,,,,,
P07591,,,,,,,
P03157,,,,,,,
P04810,,,,,,,
P05406,,,,,,,
P04484,,,,,,,
P08867,,,,,,,
P05639,,,,,,,
P08672,,,,,,,
P08135,,,,,,,
P09057,,,,,,,
P00538,,,,,,,
P01470,,,,,,,
P01291,,,,,,,
P05872,,,,,,,
P09369,,,,,,,
P07882,,,,,,,
P04179,,,,,,,
P09194,,,,,,,
P05437,,,,,,,
P04861,,,,,,,
P06231,,,,,,,
P09472,,,,,,,
P00861,,,,,,,
P07112,,,,,,,
P02651,,,,,,,
P05474,,,,,,,
P04436,,,,,,,
P04204,,,,,,,
P01518,,,,,,,
P03731,,,,,,,
P09707,,,,,,,
P06163,,,,,,,
P06707,,,,,,,
P05941,,,,,,,
P04577,,,,,,,
P01125,,,,,,,
P08321,,,,,,,
P08317,,,,,,,
P05333,,,,,,,
P02921,,,,,,,
P08120,,,,,,,
P00025,,,,,,,
P02650,,,,,,,
P08292,,,,,,,
P05781,,,,,,,
P09176,,,,,,,
P05060,,,,,,,
P08658,,,,,,,
P08105,,,,,,,
P01603,,,,,,,
P05856,,,,,,,
P06216,,,,,,,
P05637,,,,,,,
P06572,,,,,,,
P09652,,,,,,,
P05844,,,,,,,
P03481,,,,,,,
P04970,,,,,,,
P01295,,,,,,,
P09783,,,,,,,
P01908,,,,,,,
P00976,,,,,,,
P02387,,,,,,,
P04177,,,,,,,
P02556,,,,,,,
P01722,,,,,,,
P01751,,,,,,,
P09922,,,,,,,
P01450,,,,,,,
P01452,,,,,,,
P00512,,,,,,,
P08257,,,,,,,
P09161,,,,,,,
P03855,,,,,,,
P08648,,,,,,,
P00478,,,,,,,
P03150,,,,,,,
P00209,,,,,,,
P04724,,,,,,,
P01854,,,,,,,
P02084,,,,,,,
P06044,,,,,,,
P04463,,,,,,,
P08020,,,,,,,
P06916,,,,,,,
P03810,,,,,,,
P01425,,,,,,,
P07808,,,,,,,
P00244,,,,,,,
P00766,,,,,,,
P02389,,,,,,,
P09329,,,,,,,
P02275,,,,,,,
P03665,,,,,,,
P09283,,,,,,,
P08854,,,,,,,
P02982,,,,,,,
P01921,,,,,,,
P00743,,,,,,,
P06054,,,,,,,
P02362,,,,,,,
P05175,,,,,,,
P05253,,,,,,,
P02630,,,,,,,
P07545,,,,,,,
P09318,,,,,,,
P02128,,,,,,,
P03041,,,,,,,
P04019,,,,,,,
P07778,,,,,,,
P05442,,,,,,,
P05334,,,,,,,
P07443,,,,,,,
P03844,,,,,,,
P03116,,,,,,,
P03122,,,,,,,
P09019,,,,,,,
P00739,,,,,,,
P06407,,,,,,,
P06029,,,,,,,
P03620,,,,,,,
P02067,,,,,,,
P09724,,,,,,,
P05630,,,,,,,
P08082,,,,,,,
P01886,,,,,,,
P08618,,,,,,,
P05316,,,,,,,
P02428,,,,,,,
P02093,,,,,,,
P05862,,,,,,,
P01456,,,,,,,
P06669,,,,,,,
P01822,,,,,,,
P08289,,,,,,,
P01808,,,,,,,
P06578,,,,,,,
P01968,,,,,,,
P01929,,,,,,,
P08426,,,,,,,
P09028,,,,,,,
P03733,,,,,,,
P09718,,,,,,,
P01317,,,,,,,
P06971,,,,,,,
P02770,,,,,,,
P04438,,,,,,,
P03982,,,,,,,
P09552,,,,,,,
P08635,,,,,,,
P05301,,,,,,,
P07726,,,,,,,
P06537,,,,,,,
P09636,,,,,,,
P00760,,,,,,,
P08434,,,,,,,
P08927,,,,,,,
P08438,,,,,,,
P00153,,,,,,,
P08735,,,,,,,
P06301,,,,,,,
P03468,,,,,,,
P04386,,,,,,,
P09279,,,,,,,
P05690,,,,,,,
P01070,,,,,,,
P09770,,,,,,,
P07912,,,,,,,
P02656,,,,,,,
P00269,,,,,,,
P06232,,,,,,,
P01175,,,,,,,
P01284,,,,,,,
P02741,,,,,,,
P04971,,,,,,,
P07234,,,,,,,
P07534,,,,,,,
P08545,,,,,,,
P06235,,,,,,,
P00597,,,,,,,
P02767,,,,,,,
P06628,,,,,,,
P07437,,,,,,,
P02550,,,,,,,
P00130,,,,,,,
P09516,,,,,,,
P01307,,,,,,,
P06158,,,,,,,
P01458,,,,,,,
P08706,,,,,,,
P00780,,,,,,,
P02841,,,,,,,
P07751,,,,,,,
P07731,,,,,,,
P07208,,,,,,,
P07945,,,,,,,
P04360,,,,,,,
P09720,,,,,,,
P03968,,,,,,,
P03576,,,,,,,
P01051,,,,,,,
P09457,,,,,,,
P02080,,,,,,,
P05329,,,,,,,
P02204,,,,,,,
P06333,,,,,,,
P01912,,,,,,,
P06152,,,,,,,
P07489,,,,,,,
P04895,,,,,,,
P00098,,,,,,,
P02500,,,,,,,
P07523,,,,,,,
P06755,,,,,,,
P09521,,,,,,,
P08392,,,,,,,
P05286,,,,,,,
P01442,,,,,,,
P05370,,,,,,,
P06734,,,,,,,
P07611,,,,,,,
P06454,,,,,,,
P04688,,,,,,,
P08657,,,,,,,
P07125,,,,,,,
P03287,,,,,,,
P08004,,,,,,,
P02816,,,,,,,
P01008,,,,,,,
P03940,,,,,,,
P02274,,,,,,,
P04983,,,,,,,
P04801,,,,,,,
P03139,,,,,,,
P00504,,,,,,,
P09144,,,,,,,
P09245,,,,,,,
P09834,,,,,,,
P09769,,,,,,,
P01258,,,,,,,
P09726,,,,,,,
P00211,,,,,,,
P06257,,,,,,,
P07754,,,,,,,
P05914,,,,,,,
P08006,,,,,,,
P08496,,,,,,,
P07304,,,,,,,
P00860,,,,,,,
P00471,,,,,,,
P05906,,,,,,,
P03778,,,,,,,
P06718,,,,,,,
P05422,,,,,,,
P05336,,,,,,,
P08350,,,,,,,
P03490,,,,,,,
P08987,,,,,,,
P06304,,,,,,,
P00867,,,,,,,
P07175,,,,,,,
P07259,,,,,,,
P06715,,,,,,,
P02494,,,,,,,
P01006,,,,,,,
P02273,,,,,,,
P08295,,,,,,,
P00126,,,,,,,
P04806,,,,,,,
P09414,,,,,,,
P05483,,,,,,,
P05101,,,,,,,
P03671,,,,,,,
P04653,,,,,,,
P02424,,,,,,,
P09185,,,,,,,
P01253,,,,,,,
P09832,,,,,,,
P06184,,,,,,,
P05229,,,,,,,
P07071,,,,,,,
P09052,,,,,,,
P04619,,,,,,,
P01487,,,,,,,
P08387,,,,,,,
P04842,,,,,,,
P07678,,,,,,,
P09012,,,,,,,
P08252,,,,,,,
P05244,,,,,,,
P03189,,,,,,,
P05394,,,,,,,
P02687,,,,,,,
P01014,,,,,,,
P03964,,,,,,,
P07561,,,,,,,
P07695,,,,,,,
P05935,,,,,,,
P09113,,,,,,,
P09177,,,,,,,
P10003,,,,,,,
P05108,,,,,,,
P01326,,,,,,,
P04608,,,,,,,
P03118,,,,,,,
P03972,,,,,,,
P07683,,,,,,,
P03769,,,,,,,
P07041,,,,,,,
P01655,,,,,,,
P03575,,,,,,,
P01031,,,,,,,
P08669,,,,,,,
P02183,,,,,,,
P04553,,,,,,,
P08003,,,,,,,
P03217,,,,,,,
P01859,,,,,,,
P03184,,,,,,,
P06125,,,,,,,
P02844,,,,,,,
P09361,,,,,,,
P02100,,,,,,,
P05209,,,,,,,
P07820,,,,,,,
P01578,,,,,,,
P09124,,,,,,,
P08255,,,,,,,
P08129,,,,,,,
P00584,,,,,,,
P02688,,,,,,,
P04704,,,,,,,
P04997,,,,,,,
P06084,,,,,,,
P02212,,,,,,,
P09162,,,,,,,
P06603,,,,,,,
P04714,,,,,,,
P05986,,,,,,,
P05528,,,,,,,
P05614,,,,,,,
P07916,,,,,,,
P06439,,,,,,,
P06277,,,,,,,
P07744,,,,,,,
P00138,,,,,,,
P09190,,,,,,,
P06664,,,,,,,
P09319,,,,,,,
P09670,,,,,,,
P05340,,,,,,,
P01675,,,,,,,
P00259,,,,,,,
P00577,,,,,,,
P09657,,,,,,,
P04845,,,,,,,
P00368,,,,,,,
P04684,,,,,,,
P04148,,,,,,,
P04817,,,,,,,
P00148,,,,,,,
P01146,,,,,,,
P04921,,,,,,,
P05000,,,,,,,
P04346,,,,,,,
P08526,,,,,,,
P00123,,,,,,,
P07078,,,,,,,
P02368,,,,,,,
P02231,,,,,,,
P02300,,,,,,,
P08501,,,,,,,
P09821,,,,,,,
P05352,,,,,,,
P04528,,,,,,,
P00451,,,,,,,
P08520,,,,,,,
P01379,,,,,,,
P10033,,,,,,,
P06342,,,,,,,
P01430,,,,,,,
P03666,,,,,,,
P02675,,,,,,,
P02953,,,,,,,
P01533,,,,,,,
P08374,,,,,,,
P00467,,,,,,,
P08053,,,,,,,
P06689,,,,,,,
P04880,,,,,,,
P03536,,,,,,,
P09574,,,,,,,
P08500,,,,,,,
P04730,,,,,,,
P04295,,,,,,,
P05234,,,,,,,
P04563,,,,,,,
P09671,,,,,,,
P05473,,,,,,,
P05761,,,,,,,
P08370,,,,,,,
P03365,,,,,,,
P04728,,,,,,,
P00030,,,,,,,
P10001,,,,,,,
P00608,,,,,,,
P05631,,,,,,,
P01313,,,,,,,
P04047,,,,,,,
P00387,,,,,,,
P01029,,,,,,,
P02445,,,,,,,
P05619,,,,,,,
P01817,,,,,,,
P07876,,,,,,,
P03064,,,,,,,
P00408,,,,,,,
P01244,,,,,,,
P01560,,,,,,,
P05978,,,,,,,
P04598,,,,,,,
P05099,,,,,,,
P03612,,,,,,,
P01896,,,,,,,
P02979,,,,,,,
P06682,,,,,,,
P06219,,,,,,,
P09505,,,,,,,
P09766,,,,,,,
P09916,,,,,,,
P08131,,,,,,,
P01105,,,,,,,
P00201,,,,,,,
P02717,,,,,,,
P04562,,,,,,,
P05727,,,,,,,
P07392,,,,,,,
P00732,,,,,,,
P07256,,,,,,,
P05030,,,,,,,
P01424,,,,,,,
P02167,,,,,,,
P05918,,,,,,,
P08842,,,,,,,
P08327,,,,,,,
P02077,,,,,,,
P06183,,,,,,,
P01121,,,,,,,
P01645,,,,,,,
P05238,,,,,,,
P08247,,,,,,,
P05747,,,,,,,
P03555,,,,,,,
P05521,,,,,,,
P01115,,,,,,,
P06569,,,,,,,
P01995,,,,,,,
P06099,,,,,,,
P05673,,,,,,,
P01249,,,,,,,
P04281,,,,,,,
P08738,,,,,,,
P04543,,,,,,,
P07469,,,,,,,
P01951,,,,,,,
P08522,,,,,,,
P01837,,,,,,,
P08518,,,,,,,
P05407,,,,,,,
P03991,,,,,,,
P01255,,,,,,,
P04445,,,,,,,
P01804,,,,,,,
P04901,,,,,,,
P07389,,,,,,,
P09010,,,,,,,
P07962,,,,,,,
P02655,,,,,,,
P06875,,,,,,,
